ACMR,NASDAQ,"ACM RESEARCH, INC.",TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
ACNB,NASDAQ,ACNB CORPORATION,FINANCE,MAJOR BANKS
ACOR,NASDAQ,"ACORDA THERAPEUTICS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
SQZZ,NASDAQ,ACTIVE ALTS CONTRARIAN ETF,N/A,N/A
ATVI,NASDAQ,"ACTIVISION BLIZZARD, INC",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
ACXM,NASDAQ,ACXIOM CORPORATION,TECHNOLOGY,EDP SERVICES
ADMS,NASDAQ,"ADAMAS PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ADMP,NASDAQ,ADAMIS PHARMACEUTICALS CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
ADAP,NASDAQ,ADAPTIMMUNE THERAPEUTICS PLC,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
ADUS,NASDAQ,ADDUS HOMECARE CORPORATION,HEALTH CARE,MEDICAL/NURSING SERVICES
AEY,NASDAQ,"ADDVANTAGE TECHNOLOGIES GROUP, INC.",CONSUMER SERVICES,OFFICE EQUIPMENT/SUPPLIES/SERVICES
IOTS,NASDAQ,ADESTO TECHNOLOGIES CORPORATION,TECHNOLOGY,SEMICONDUCTORS
ADMA,NASDAQ,ADMA BIOLOGICS INC,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
ADBE,NASDAQ,ADOBE SYSTEMS INCORPORATED,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
ADOM,NASDAQ,"ADOMANI, INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.
ADTN,NASDAQ,"ADTRAN, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
ADRO,NASDAQ,"ADURO BIOTECH, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ADES,NASDAQ,"ADVANCED EMISSIONS SOLUTIONS, INC.",BASIC INDUSTRIES,MAJOR CHEMICALS
AEIS,NASDAQ,"ADVANCED ENERGY INDUSTRIES, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
AMD,NASDAQ,"ADVANCED MICRO DEVICES, INC.",TECHNOLOGY,SEMICONDUCTORS
ADXS,NASDAQ,"ADVAXIS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ADXSW,NASDAQ,"ADVAXIS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ADVM,NASDAQ,"ADVERUM BIOTECHNOLOGIES, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
ACT,NASDAQ,ADVISORSHARES VICE ETF,N/A,N/A
AEGN,NASDAQ,AEGION CORP,BASIC INDUSTRIES,WATER SUPPLY
AGLE,NASDAQ,"AEGLEA BIOTHERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AEHR,NASDAQ,AEHR TEST SYSTEMS,CAPITAL GOODS,ELECTRICAL PRODUCTS
AMTX,NASDAQ,"AEMETIS, INC",BASIC INDUSTRIES,MAJOR CHEMICALS
AERI,NASDAQ,"AERIE PHARMACEUTICALS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
AVAV,NASDAQ,"AEROVIRONMENT, INC.",CAPITAL GOODS,AEROSPACE
AEZS,NASDAQ,AETERNA ZENTARIS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
AEMD,NASDAQ,"AETHLON MEDICAL, INC.",CAPITAL GOODS,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS
GNMX,NASDAQ,"AEVI GENOMIC MEDICINE, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
AFMD,NASDAQ,AFFIMED N.V.,HEALTH CARE,MAJOR PHARMACEUTICALS
AGEN,NASDAQ,AGENUS INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
AGRX,NASDAQ,"AGILE THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AGYS,NASDAQ,"AGILYSYS, INC.",TECHNOLOGY,EDP SERVICES
AGIO,NASDAQ,"AGIOS PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AGMH,NASDAQ,AGM GROUP HOLDINGS INC.,TECHNOLOGY,EDP SERVICES
AGNC,NASDAQ,AGNC INVESTMENT CORP.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
AGNCB,NASDAQ,AGNC INVESTMENT CORP.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
AGNCN,NASDAQ,AGNC INVESTMENT CORP.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
AGFS,NASDAQ,"AGROFRESH SOLUTIONS, INC.",FINANCE,BUSINESS SERVICES
AGFSW,NASDAQ,"AGROFRESH SOLUTIONS, INC.",FINANCE,BUSINESS SERVICES
ALRN,NASDAQ,"AILERON THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AIMT,NASDAQ,"AIMMUNE THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AIRT,NASDAQ,"AIR T, INC.",TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
ATSG,NASDAQ,"AIR TRANSPORT SERVICES GROUP, INC",TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
AIRG,NASDAQ,"AIRGAIN, INC.",TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
AMCN,NASDAQ,AIRMEDIA GROUP INC,TECHNOLOGY,ADVERTISING
AKAM,NASDAQ,"AKAMAI TECHNOLOGIES, INC.",MISCELLANEOUS,BUSINESS SERVICES
AKTX,NASDAQ,AKARI THERAPEUTICS PLC,HEALTH CARE,MAJOR PHARMACEUTICALS
AKCA,NASDAQ,"AKCEA THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AKBA,NASDAQ,"AKEBIA THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AKER,NASDAQ,AKERS BIOSCIENCES INC,HEALTH CARE,BIOTECHNOLOGY: IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
AKRX,NASDAQ,"AKORN, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AKTS,NASDAQ,"AKOUSTIS TECHNOLOGIES, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
ALRM,NASDAQ,"ALARM.COM HOLDINGS, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
ALSK,NASDAQ,"ALASKA COMMUNICATIONS SYSTEMS GROUP, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
ALBO,NASDAQ,"ALBIREO PHARMA, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ABDC,NASDAQ,ALCENTRA CAPITAL CORP.,N/A,N/A
ALDR,NASDAQ,"ALDER BIOPHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ALDX,NASDAQ,"ALDEYRA THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ALXN,NASDAQ,"ALEXION PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ALCO,NASDAQ,"ALICO, INC.",CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
ALGN,NASDAQ,"ALIGN TECHNOLOGY, INC.",HEALTH CARE,INDUSTRIAL SPECIALTIES
ALIM,NASDAQ,"ALIMERA SCIENCES, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ALJJ,NASDAQ,"ALJ REGIONAL HOLDINGS, INC.",MISCELLANEOUS,BUSINESS SERVICES
ALKS,NASDAQ,ALKERMES PLC,HEALTH CARE,MAJOR PHARMACEUTICALS
ABTX,NASDAQ,"ALLEGIANCE BANCSHARES, INC.",FINANCE,MAJOR BANKS
ALGT,NASDAQ,ALLEGIANT TRAVEL COMPANY,TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
ALNA,NASDAQ,"ALLENA PHARMACEUTICALS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
AHGP,NASDAQ,"ALLIANCE HOLDINGS GP, L.P.",ENERGY,COAL MINING
AMMA,NASDAQ,"ALLIANCE MMA, INC.",CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION
ARLP,NASDAQ,"ALLIANCE RESOURCE PARTNERS, L.P.",ENERGY,COAL MINING
AHPI,NASDAQ,"ALLIED HEALTHCARE PRODUCTS, INC.",HEALTH CARE,INDUSTRIAL SPECIALTIES
AMOT,NASDAQ,"ALLIED MOTION TECHNOLOGIES, INC.",CAPITAL GOODS,ELECTRICAL PRODUCTS
ALQA,NASDAQ,"ALLIQUA BIOMEDICAL, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
ALLT,NASDAQ,ALLOT COMMUNICATIONS LTD.,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
MDRX,NASDAQ,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",TECHNOLOGY,EDP SERVICES
ALNY,NASDAQ,"ALNYLAM PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AOSL,NASDAQ,ALPHA AND OMEGA SEMICONDUCTOR LIMITED,TECHNOLOGY,SEMICONDUCTORS
GOOG,NASDAQ,ALPHABET INC.,TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING, DATA PROCESSING"
GOOGL,NASDAQ,ALPHABET INC.,TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING, DATA PROCESSING"
SMCP,NASDAQ,ALPHAMARK ACTIVELY MANAGED SMALL CAP ETF,N/A,N/A
ATEC,NASDAQ,"ALPHATEC HOLDINGS, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
ALPN,NASDAQ,"ALPINE IMMUNE SCIENCES, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
SWIN,NASDAQ,ALPS/DORSEY WRIGHT SECTOR MOMENTUM ETF,N/A,N/A
AMR,NASDAQ,"ALTA MESA RESOURCES, INC.",FINANCE,BUSINESS SERVICES
AMRWW,NASDAQ,"ALTA MESA RESOURCES, INC.",FINANCE,BUSINESS SERVICES
AABA,NASDAQ,ALTABA INC.,TECHNOLOGY,EDP SERVICES
ALTR,NASDAQ,ALTAIR ENGINEERING INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
ALT,NASDAQ,"ALTIMMUNE, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ASPS,NASDAQ,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
AIMC,NASDAQ,ALTRA INDUSTRIAL MOTION CORP.,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
AMAG,NASDAQ,"AMAG PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AMRN,NASDAQ,AMARIN CORPORATION PLC,HEALTH CARE,MAJOR PHARMACEUTICALS
AMRK,NASDAQ,"A-MARK PRECIOUS METALS, INC.",BASIC INDUSTRIES,OTHER SPECIALTY STORES
AMZN,NASDAQ,"AMAZON.COM, INC.",CONSUMER SERVICES,CATALOG/SPECIALTY DISTRIBUTION
AMBC,NASDAQ,"AMBAC FINANCIAL GROUP, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
AMBCW,NASDAQ,"AMBAC FINANCIAL GROUP, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
AMBA,NASDAQ,"AMBARELLA, INC.",TECHNOLOGY,SEMICONDUCTORS
AMCX,NASDAQ,AMC NETWORKS INC.,CONSUMER SERVICES,TELEVISION SERVICES
DOX,NASDAQ,AMDOCS LIMITED,TECHNOLOGY,EDP SERVICES
AMDA,NASDAQ,AMEDICA CORPORATION,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
AMED,NASDAQ,AMEDISYS INC,HEALTH CARE,MEDICAL/NURSING SERVICES
UHAL,NASDAQ,AMERCO,CONSUMER SERVICES,RENTAL/LEASING COMPANIES
AMRH,NASDAQ,"AMERI HOLDINGS, INC.",TECHNOLOGY,SEMICONDUCTORS
AMRHW,NASDAQ,"AMERI HOLDINGS, INC.",TECHNOLOGY,SEMICONDUCTORS
ATAX,NASDAQ,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",FINANCE,FINANCE: CONSUMER SERVICES
AAL,NASDAQ,"AMERICAN AIRLINES GROUP, INC.",TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
ACSF,NASDAQ,"AMERICAN CAPITAL SENIOR FLOATING, LTD.",N/A,N/A
AETI,NASDAQ,"AMERICAN ELECTRIC TECHNOLOGIES, INC.",ENERGY,INDUSTRIAL MACHINERY/COMPONENTS
AMNB,NASDAQ,"AMERICAN NATIONAL BANKSHARES, INC.",FINANCE,MAJOR BANKS
ANAT,NASDAQ,AMERICAN NATIONAL INSURANCE COMPANY,FINANCE,LIFE INSURANCE
AOBC,NASDAQ,AMERICAN OUTDOOR BRANDS CORPORATION,CAPITAL GOODS,ORDNANCE AND ACCESSORIES
APEI,NASDAQ,"AMERICAN PUBLIC EDUCATION, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
ARII,NASDAQ,"AMERICAN RAILCAR INDUSTRIES, INC.",CAPITAL GOODS,RAILROADS
AMRB,NASDAQ,AMERICAN RIVER BANKSHARES,FINANCE,MAJOR BANKS
AMSWA,NASDAQ,"AMERICAN SOFTWARE, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
AMSC,NASDAQ,AMERICAN SUPERCONDUCTOR CORPORATION,CONSUMER DURABLES,METAL FABRICATIONS
AMWD,NASDAQ,AMERICAN WOODMARK CORPORATION,BASIC INDUSTRIES,FOREST PRODUCTS
CRMT,NASDAQ,"AMERICA&#39;S CAR-MART, INC.",CONSUMER DURABLES,AUTOMOTIVE AFTERMARKET
ABCB,NASDAQ,AMERIS BANCORP,FINANCE,MAJOR BANKS
AMSF,NASDAQ,"AMERISAFE, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
ASRV,NASDAQ,AMERISERV FINANCIAL INC.,FINANCE,MAJOR BANKS
ASRVP,NASDAQ,AMERISERV FINANCIAL INC.,FINANCE,MAJOR BANKS
ATLO,NASDAQ,AMES NATIONAL CORPORATION,FINANCE,MAJOR BANKS
AMGN,NASDAQ,AMGEN INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
FOLD,NASDAQ,"AMICUS THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AMKR,NASDAQ,"AMKOR TECHNOLOGY, INC.",TECHNOLOGY,SEMICONDUCTORS
AMPH,NASDAQ,"AMPHASTAR PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
IBUY,NASDAQ,AMPLIFY ONLINE RETAIL ETF,N/A,N/A
ASYS,NASDAQ,"AMTECH SYSTEMS, INC.",TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
AFSI,NASDAQ,"AMTRUST FINANCIAL SERVICES, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
AMRS,NASDAQ,"AMYRIS, INC.",BASIC INDUSTRIES,MAJOR CHEMICALS
ADI,NASDAQ,"ANALOG DEVICES, INC.",TECHNOLOGY,SEMICONDUCTORS
ALOG,NASDAQ,ANALOGIC CORPORATION,CAPITAL GOODS,ELECTRICAL PRODUCTS
ANAB,NASDAQ,"ANAPTYSBIO, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
AVXL,NASDAQ,ANAVEX LIFE SCIENCES CORP.,HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH
ANCB,NASDAQ,ANCHOR BANCORP,FINANCE,BANKS
ANGI,NASDAQ,ANGI HOMESERVICES INC.,CONSUMER SERVICES,ADVERTISING
ANGO,NASDAQ,"ANGIODYNAMICS, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
ANIP,NASDAQ,"ANI PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ANIK,NASDAQ,ANIKA THERAPEUTICS INC.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
ANSS,NASDAQ,"ANSYS, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
ATRS,NASDAQ,"ANTARES PHARMA, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
ANTH,NASDAQ,"ANTHERA PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
APLS,NASDAQ,"APELLIS PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
APOG,NASDAQ,"APOGEE ENTERPRISES, INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.
APEN,NASDAQ,"APOLLO ENDOSURGERY, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
AINV,NASDAQ,APOLLO INVESTMENT CORPORATION,N/A,N/A
AMEH,NASDAQ,"APOLLO MEDICAL HOLDINGS, INC.",CONSUMER SERVICES,PROFESSIONAL SERVICES
APPF,NASDAQ,"APPFOLIO, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
APPN,NASDAQ,APPIAN CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
AAPL,NASDAQ,APPLE INC.,TECHNOLOGY,COMPUTER MANUFACTURING
ARCI,NASDAQ,"APPLIANCE RECYCLING CENTERS OF AMERICA, INC.",CONSUMER SERVICES,HOME FURNISHINGS
APDN,NASDAQ,APPLIED DNA SCIENCES INC,CONSUMER SERVICES,OTHER CONSUMER SERVICES
APDNW,NASDAQ,APPLIED DNA SCIENCES INC,CONSUMER SERVICES,OTHER CONSUMER SERVICES
AGTC,NASDAQ,APPLIED GENETIC TECHNOLOGIES CORPORATION,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
AMAT,NASDAQ,"APPLIED MATERIALS, INC.",TECHNOLOGY,SEMICONDUCTORS
AAOI,NASDAQ,"APPLIED OPTOELECTRONICS, INC.",TECHNOLOGY,SEMICONDUCTORS
AREX,NASDAQ,APPROACH RESOURCES INC.,ENERGY,OIL & GAS PRODUCTION
APTI,NASDAQ,"APPTIO, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
APRI,NASDAQ,"APRICUS BIOSCIENCES, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
APVO,NASDAQ,APTEVO THERAPEUTICS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
APTO,NASDAQ,"APTOSE BIOSCIENCES, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
AQMS,NASDAQ,"AQUA METALS, INC.",BASIC INDUSTRIES,METAL FABRICATIONS
AQB,NASDAQ,"AQUABOUNTY TECHNOLOGIES, INC.",N/A,N/A
AQXP,NASDAQ,"AQUINOX PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ARDM,NASDAQ,ARADIGM CORPORATION,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
ARLZ,NASDAQ,ARALEZ PHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
PETX,NASDAQ,"ARATANA THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ABUS,NASDAQ,ARBUTUS BIOPHARMA CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
ARCW,NASDAQ,"ARC GROUP WORLDWIDE, INC.",CAPITAL GOODS,METAL FABRICATIONS
ABIO,NASDAQ,"ARCA BIOPHARMA, INC.",HEALTH CARE,BIOTECHNOLOGY: IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
RKDA,NASDAQ,"ARCADIA BIOSCIENCES, INC.",BASIC INDUSTRIES,AGRICULTURAL CHEMICALS
ARCB,NASDAQ,ARCBEST CORPORATION,TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES
ACGL,NASDAQ,ARCH CAPITAL GROUP LTD.,FINANCE,PROPERTY-CASUALTY INSURERS
ACGLO,NASDAQ,ARCH CAPITAL GROUP LTD.,FINANCE,PROPERTY-CASUALTY INSURERS
ACGLP,NASDAQ,ARCH CAPITAL GROUP LTD.,FINANCE,PROPERTY-CASUALTY INSURERS
FUV,NASDAQ,"ARCIMOTO, INC.",CONSUMER NON-DURABLES,MOTOR VEHICLES
ARCT,NASDAQ,ARCTURUS THERAPEUTICS LTD.,N/A,N/A
ARDX,NASDAQ,"ARDELYX, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ARNA,NASDAQ,"ARENA PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ARCC,NASDAQ,ARES CAPITAL CORPORATION,N/A,N/A
ARGX,NASDAQ,ARGENX SE,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
ARKR,NASDAQ,ARK RESTAURANTS CORP.,CONSUMER SERVICES,RESTAURANTS
ARMO,NASDAQ,"ARMO BIOSCIENCES, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ARTX,NASDAQ,AROTECH CORPORATION,MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS
ARQL,NASDAQ,"ARQULE, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ARRY,NASDAQ,ARRAY BIOPHARMA INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
ARRS,NASDAQ,ARRIS INTERNATIONAL PLC,TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
DWCR,NASDAQ,ARROW DWA COUNTRY ROTATION ETF,N/A,N/A
DWAT,NASDAQ,ARROW DWA TACTICAL ETF,N/A,N/A
AROW,NASDAQ,ARROW FINANCIAL CORPORATION,FINANCE,MAJOR BANKS
ARWR,NASDAQ,"ARROWHEAD PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ASNS,NASDAQ,"ARSANIS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
ARTNA,NASDAQ,ARTESIAN RESOURCES CORPORATION,PUBLIC UTILITIES,WATER SUPPLY
ARTW,NASDAQ,"ART&#39;S-WAY MANUFACTURING CO., INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
ASNA,NASDAQ,"ASCENA RETAIL GROUP, INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
ASND,NASDAQ,ASCENDIS PHARMA A/S,HEALTH CARE,MAJOR PHARMACEUTICALS
ASCMA,NASDAQ,"ASCENT CAPITAL GROUP, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
APWC,NASDAQ,ASIA PACIFIC WIRE & CABLE CORPORATION LIMITED,BASIC INDUSTRIES,TELECOMMUNICATIONS EQUIPMENT
ASLN,NASDAQ,ASLAN PHARMACEUTICALS LIMITED,HEALTH CARE,MAJOR PHARMACEUTICALS
ASML,NASDAQ,ASML HOLDING N.V.,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
ASPU,NASDAQ,ASPEN GROUP INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
AZPN,NASDAQ,"ASPEN TECHNOLOGY, INC.",TECHNOLOGY,EDP SERVICES
ASMB,NASDAQ,"ASSEMBLY BIOSCIENCES, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ASFI,NASDAQ,"ASTA FUNDING, INC.",FINANCE,FINANCE COMPANIES
ASTE,NASDAQ,"ASTEC INDUSTRIES, INC.",CAPITAL GOODS,CONSTRUCTION/AG EQUIPMENT/TRUCKS
ATRO,NASDAQ,ASTRONICS CORPORATION,CAPITAL GOODS,MILITARY/GOVERNMENT/TECHNICAL
ALOT,NASDAQ,"ASTRONOVA, INC.",TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT
ASTC,NASDAQ,ASTROTECH CORPORATION,CAPITAL GOODS,MILITARY/GOVERNMENT/TECHNICAL
ASUR,NASDAQ,ASURE SOFTWARE INC,TECHNOLOGY,EDP SERVICES
ASV,NASDAQ,"ASV HOLDINGS, INC.",CAPITAL GOODS,CONSTRUCTION/AG EQUIPMENT/TRUCKS
ATAI,NASDAQ,ATA INC.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
ATRA,NASDAQ,"ATARA BIOTHERAPEUTICS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
ATHN,NASDAQ,"ATHENAHEALTH, INC.",MISCELLANEOUS,BUSINESS SERVICES
ATNX,NASDAQ,"ATHENEX, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ATHX,NASDAQ,"ATHERSYS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ATAC,NASDAQ,ATLANTIC ACQUISITION CORP.,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS
ATACR,NASDAQ,ATLANTIC ACQUISITION CORP.,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS
ATACU,NASDAQ,ATLANTIC ACQUISITION CORP.,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS
AAME,NASDAQ,ATLANTIC AMERICAN CORPORATION,FINANCE,LIFE INSURANCE
ACBI,NASDAQ,"ATLANTIC CAPITAL BANCSHARES, INC.",FINANCE,MAJOR BANKS
ACFC,NASDAQ,ATLANTIC COAST FINANCIAL CORPORATION,FINANCE,SAVINGS INSTITUTIONS
AY,NASDAQ,ATLANTICA YIELD PLC,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
ATLC,NASDAQ,ATLANTICUS HOLDINGS CORPORATION,FINANCE,FINANCE: CONSUMER SERVICES
AAWW,NASDAQ,ATLAS AIR WORLDWIDE HOLDINGS,TRANSPORTATION,TRANSPORTATION SERVICES
AFH,NASDAQ,"ATLAS FINANCIAL HOLDINGS, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
AFHBL,NASDAQ,"ATLAS FINANCIAL HOLDINGS, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
TEAM,NASDAQ,ATLASSIAN CORPORATION PLC,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
ATNI,NASDAQ,"ATN INTERNATIONAL, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
ATOM,NASDAQ,ATOMERA INCORPORATED,TECHNOLOGY,SEMICONDUCTORS
ATOS,NASDAQ,ATOSSA GENETICS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
